transaction_id,client_id,transaction_date,product_type,amount,revenue,status
17176,940,2024-06-13,card,4236.67,63.55,success
17177,1683,2024-10-28,credit,54290.42,2714.52,success
17178,942,2024-02-20,card,2991.84,29.92,success
17179,1135,2024-11-04,credit,78432.73,3921.64,success
17180,1899,2024-12-19,investment,77295.62,1545.91,success
17181,358,2024-12-23,credit,40005.66,0.0,declined
17182,1262,2024-11-30,card,4416.06,44.16,success
17183,3,2024-01-03,credit,94466.1,4723.31,success
17184,1747,2024-12-21,investment,114073.36,3422.2,success
17185,404,2024-08-18,card,2875.97,28.76,success
17186,25,2023-11-21,credit,47552.39,2377.62,success
17187,1867,2023-11-27,card,2876.62,0.0,declined
17188,509,2024-01-20,card,3571.15,35.71,success
17189,696,2024-07-24,credit,55359.68,2767.98,success
17190,1489,2024-03-30,credit,54382.76,2719.14,success
17191,61,2024-12-07,investment,90641.48,1812.83,success
17192,1532,2024-02-03,credit,87580.54,6568.54,success
17193,123,2024-10-23,card,4667.64,46.68,success
17194,1521,2024-08-16,investment,32355.27,647.11,success
17195,55,2024-12-22,credit,44866.16,2243.31,success
17196,1187,2024-10-06,investment,151830.53,4554.92,success
17197,974,2024-12-26,card,995.39,9.95,success
17198,1723,2024-11-15,credit,7481.09,374.05,success
17199,1063,2023-12-18,credit,61353.67,0.0,declined
17200,1721,2024-11-12,card,2108.86,21.09,success
17201,1107,2024-05-23,card,4326.91,43.27,success
17202,1731,2024-08-10,credit,48715.16,2435.76,success
17203,546,2024-12-25,card,4234.17,42.34,success
17204,113,2024-02-16,card,6471.98,97.08,success
17205,425,2023-02-25,credit,17378.88,0.0,declined
17206,918,2024-10-06,card,1899.52,19.0,success
17207,230,2023-10-15,card,2736.52,0.0,declined
17208,1307,2024-12-29,credit,50620.8,3796.56,success
17209,917,2024-05-21,card,2860.07,28.6,success
17210,1961,2024-08-09,investment,114428.33,3432.85,success
17211,1311,2023-08-05,card,4630.61,46.31,success
17212,155,2023-11-27,card,2398.46,23.98,success
17213,165,2024-09-17,card,4790.84,47.91,success
17214,962,2024-12-18,credit,35458.63,1772.93,success
17215,1206,2024-10-27,card,1169.21,11.69,success
17216,1263,2024-06-23,credit,60559.45,4541.96,success
17217,649,2024-07-11,credit,61779.95,3089.0,success
17218,1363,2024-10-24,credit,25192.62,1259.63,success
17219,938,2024-12-03,credit,48939.48,2446.97,success
17220,512,2024-08-15,card,3611.95,36.12,success
17221,932,2024-06-30,card,2749.6,27.5,success
17222,266,2024-07-24,card,1156.55,11.57,success
17223,187,2024-11-16,credit,27119.34,1355.97,success
17224,1064,2024-06-10,card,2481.29,24.81,success
17225,1846,2024-04-27,card,3741.9,37.42,success
17226,1517,2023-11-26,card,1705.33,0.0,declined
17227,1703,2024-10-13,card,3625.25,36.25,success
17228,391,2023-09-28,credit,59874.66,2993.73,success
17229,1284,2024-12-11,credit,64101.56,3205.08,success
17230,655,2024-07-03,card,2037.24,0.0,declined
17231,1740,2023-11-17,card,2569.64,25.7,success
17232,176,2024-03-02,card,4832.02,72.48,success
17233,774,2024-12-24,card,6644.27,0.0,declined
17234,764,2024-09-29,card,2184.35,21.84,success
17235,1353,2023-10-22,card,4995.25,74.93,success
17236,931,2024-07-23,card,3904.66,39.05,success
17237,1224,2024-12-19,investment,91159.36,1823.19,success
17238,711,2024-11-26,card,2858.66,28.59,success
17239,1220,2023-09-28,credit,61200.65,3060.03,success
17240,826,2024-09-01,credit,91825.76,4591.29,success
17241,589,2024-08-17,investment,158364.95,4750.95,success
17242,531,2024-07-23,card,5630.88,84.46,success
17243,1086,2024-11-03,card,3836.89,38.37,success
17244,1351,2024-09-22,investment,128030.61,0.0,declined
17245,1930,2023-07-30,credit,70102.66,0.0,declined
17246,281,2024-03-11,credit,23485.56,1174.28,success
17247,1964,2024-09-30,card,5138.24,77.07,success
17248,1786,2024-12-23,card,1994.36,19.94,success
17249,227,2024-04-17,credit,62696.45,3134.82,success
17250,639,2024-05-14,credit,63198.89,3159.94,success
17251,1082,2024-04-21,credit,56186.85,2809.34,success
17252,921,2024-08-12,card,3844.19,38.44,success
17253,477,2024-09-26,card,920.67,9.21,success
17254,1400,2024-04-21,credit,47660.94,2383.05,success
17255,716,2024-09-29,card,7069.9,70.7,success
17256,243,2024-06-06,card,5160.16,51.6,success
17257,367,2024-10-16,credit,70647.15,3532.36,success
17258,936,2024-08-17,card,908.47,9.08,success
17259,1868,2024-11-19,card,5552.14,83.28,success
17260,1524,2024-12-18,investment,75517.13,1510.34,success
17261,838,2024-11-23,card,2926.34,29.26,success
17262,1276,2023-05-06,card,3254.29,0.0,declined
17263,906,2023-05-06,credit,11187.83,559.39,success
17264,1346,2023-01-13,credit,69882.6,3494.13,success
17265,376,2024-05-28,credit,52268.82,2613.44,success
17266,1433,2024-08-25,card,2670.0,26.7,success
17267,711,2024-08-06,card,5176.78,51.77,success
17268,1512,2024-12-17,card,3794.49,37.94,success
17269,343,2024-06-29,credit,38245.24,1912.26,success
17270,240,2024-10-05,credit,71701.3,5377.6,success
17271,139,2024-01-14,card,100.0,1.0,success
17272,1146,2024-04-25,credit,55644.31,2782.22,success
17273,420,2024-11-03,card,3274.84,49.12,success
17274,1585,2023-11-23,card,3665.38,0.0,declined
17275,304,2024-12-20,card,7479.61,112.19,success
17276,115,2024-06-15,card,5606.91,84.1,success
17277,343,2023-11-27,card,1495.88,14.96,success
17278,1275,2024-12-29,investment,109782.67,2195.65,success
17279,7,2024-07-29,investment,72594.74,1451.89,success
17280,731,2023-06-11,card,4797.8,0.0,declined
17281,1613,2024-04-26,card,1816.73,18.17,success
17282,179,2024-10-30,card,3404.44,51.07,success
17283,1169,2024-03-12,card,3489.48,34.89,success
17284,416,2024-12-07,credit,60659.06,3032.95,success
17285,666,2023-10-03,investment,88978.13,1779.56,success
17286,1145,2024-02-25,card,7995.73,119.94,success
17287,1148,2023-05-09,card,1291.66,12.92,success
17288,150,2024-11-20,investment,75628.45,0.0,declined
17289,397,2024-10-21,card,2159.66,21.6,success
17290,381,2024-12-28,credit,35407.64,0.0,declined
17291,1804,2024-12-20,card,4912.85,49.13,success
17292,839,2024-09-01,card,2679.78,26.8,success
17293,1,2024-01-27,investment,163979.01,3279.58,success
17294,1697,2024-08-19,card,5820.95,87.31,success
17295,244,2024-11-21,investment,92941.17,1858.82,success
17296,1911,2024-07-04,credit,71325.57,3566.28,success
17297,1422,2023-01-17,card,12409.19,186.14,success
17298,1275,2024-07-18,investment,121941.82,0.0,declined
17299,879,2024-11-27,card,4780.84,47.81,success
17300,1600,2023-11-03,investment,133480.38,2669.61,success
17301,1323,2023-07-08,investment,186731.32,5601.94,success
17302,760,2024-05-15,card,2531.17,37.97,success
17303,954,2024-12-11,card,2209.79,22.1,success
17304,1321,2024-09-21,card,3173.73,31.74,success
17305,977,2024-03-04,card,4218.08,63.27,success
17306,1988,2024-12-15,card,2994.44,29.94,success
17307,1524,2024-09-15,card,1662.81,16.63,success
17308,1139,2024-12-17,card,2816.6,28.17,success
17309,1831,2024-10-08,investment,9656.95,193.14,success
17310,1,2023-05-05,card,4174.03,0.0,declined
17311,553,2024-03-20,credit,78320.55,3916.03,success
17312,1709,2024-06-27,card,3850.75,0.0,declined
17313,1624,2024-02-02,card,5931.9,88.98,success
17314,482,2024-08-03,card,1181.33,0.0,declined
17315,1634,2024-08-15,credit,73794.43,3689.72,success
17316,600,2023-11-10,credit,38993.2,1949.66,success
17317,763,2023-11-27,card,2843.1,28.43,success
17318,1534,2024-02-23,card,3050.72,30.51,success
17319,335,2024-11-25,card,4375.8,43.76,success
17320,465,2024-03-28,card,5831.49,58.31,success
17321,1165,2024-12-21,card,2790.1,27.9,success
17322,583,2023-11-09,card,4210.74,42.11,success
17323,137,2024-08-21,credit,23570.66,1178.53,success
17324,1004,2024-12-23,credit,27743.37,1387.17,success
17325,1983,2024-11-28,card,1211.08,12.11,success
17326,1635,2024-12-17,card,1733.06,17.33,success
17327,1687,2024-08-14,card,2414.42,0.0,declined
17328,950,2024-10-16,card,325.71,4.89,success
17329,687,2024-07-24,card,2272.31,22.72,success
17330,167,2024-11-16,investment,146228.2,2924.56,success
17331,1367,2024-09-15,card,2419.7,0.0,declined
17332,1434,2024-12-28,card,4501.17,45.01,success
17333,1793,2024-10-04,credit,75258.04,3762.9,success
17334,910,2023-09-07,credit,62543.74,3127.19,success
17335,1760,2023-12-21,credit,82880.29,6216.02,success
17336,880,2024-10-10,credit,100684.36,7551.33,success
17337,842,2024-12-21,card,2728.09,0.0,declined
17338,65,2024-12-17,card,1886.11,18.86,success
17339,1605,2024-12-26,card,3175.91,0.0,declined
17340,1091,2024-12-10,card,6567.12,65.67,success
17341,433,2024-12-13,credit,95154.69,7136.6,success
17342,1074,2024-05-23,card,1990.65,19.91,success
17343,1338,2024-11-21,investment,82393.98,1647.88,success
17344,1333,2024-12-05,card,2267.65,22.68,success
17345,1627,2024-05-05,card,2397.81,23.98,success
17346,115,2024-04-13,credit,39371.34,2952.85,success
17347,1910,2024-09-01,credit,74655.27,3732.76,success
17348,569,2024-12-20,credit,45022.78,2251.14,success
17349,1366,2024-09-16,credit,17722.31,886.12,success
17350,1554,2024-01-06,credit,65754.76,4931.61,success
17351,1808,2023-10-07,card,3411.49,34.11,success
17352,642,2024-10-20,investment,169962.01,5098.86,success
17353,495,2024-06-29,card,3063.54,30.64,success
17354,1293,2024-09-14,card,5713.19,57.13,success
17355,941,2024-11-23,card,3427.1,34.27,success
17356,1104,2024-12-12,card,1334.97,20.02,success
17357,1480,2024-10-24,investment,92540.92,1850.82,success
17358,1323,2023-03-23,card,6518.5,97.78,success
17359,968,2024-09-21,credit,60249.63,3012.48,success
17360,822,2024-01-27,card,4208.43,63.13,success
17361,202,2024-11-24,card,2286.69,22.87,success
17362,1527,2024-08-26,credit,47023.29,2351.16,success
17363,1761,2024-10-15,card,6372.64,95.59,success
17364,1695,2024-12-18,credit,20046.39,1002.32,success
17365,1740,2024-08-11,investment,74647.59,1492.95,success
17366,649,2023-03-06,card,3091.62,30.92,success
17367,1509,2024-10-18,investment,73891.6,0.0,declined
17368,1609,2024-07-28,credit,46784.34,0.0,declined
17369,560,2023-11-07,credit,46429.82,2321.49,success
17370,1042,2023-10-01,card,3713.17,37.13,success
17371,478,2024-09-06,card,2399.4,23.99,success
17372,488,2024-11-01,credit,15824.45,0.0,declined
17373,983,2024-07-28,credit,63169.37,3158.47,success
17374,779,2024-12-10,investment,65667.0,1313.34,success
17375,1470,2024-07-28,card,3811.11,38.11,success
17376,340,2024-08-10,card,5480.33,54.8,success
17377,1555,2024-11-28,card,2739.95,27.4,success
17378,612,2024-08-24,credit,47899.3,2394.97,success
17379,116,2024-01-10,card,888.09,8.88,success
17380,1882,2024-03-10,card,1674.95,0.0,declined
17381,74,2024-12-27,card,1099.07,10.99,success
17382,1816,2024-11-01,credit,14920.22,746.01,success
17383,1293,2024-07-14,credit,35779.16,1788.96,success
17384,1661,2023-02-11,credit,54323.95,0.0,declined
17385,116,2023-06-02,credit,37628.1,1881.4,success
17386,1710,2024-11-12,card,1891.88,28.38,success
17387,1717,2024-01-10,card,1484.45,14.84,success
17388,1762,2024-06-11,investment,73090.06,1461.8,success
17389,1693,2024-07-21,card,3145.02,31.45,success
17390,1188,2024-10-08,credit,41360.65,2068.03,success
17391,1607,2024-12-06,card,3063.47,0.0,declined
17392,1246,2024-05-15,card,2802.27,0.0,declined
17393,126,2023-04-15,card,2448.57,24.49,success
17394,657,2024-09-16,credit,84478.65,6335.9,success
17395,1200,2024-07-10,card,1115.89,11.16,success
17396,1997,2024-01-26,credit,67160.58,5037.04,success
17397,664,2023-10-18,card,1790.48,17.9,success
17398,1718,2024-11-29,card,1048.8,0.0,declined
17399,1399,2024-12-18,card,6695.97,66.96,success
17400,991,2024-02-20,card,3235.15,32.35,success
17401,1018,2024-12-01,card,2419.58,24.2,success
17402,859,2024-12-21,credit,58223.38,2911.17,success
17403,1522,2024-12-06,card,4732.87,47.33,success
17404,85,2024-05-04,credit,78582.54,3929.13,success
17405,1900,2024-11-15,credit,23125.39,0.0,declined
17406,1407,2024-12-27,card,2907.66,29.08,success
17407,633,2024-12-17,credit,100.0,5.0,success
17408,1665,2023-12-12,credit,91478.01,6860.85,success
17409,1487,2024-09-25,card,4436.13,44.36,success
17410,451,2024-09-29,card,2856.97,28.57,success
17411,518,2024-02-10,credit,70777.23,3538.86,success
17412,846,2024-10-16,card,2614.99,26.15,success
17413,695,2024-04-20,investment,42402.6,848.05,success
17414,550,2024-07-25,credit,123443.6,9258.27,success
17415,929,2024-11-20,card,5027.7,50.28,success
17416,116,2024-12-27,credit,51826.19,2591.31,success
17417,1638,2024-07-20,credit,40653.39,0.0,declined
17418,1032,2023-08-01,card,3670.16,36.7,success
17419,1242,2023-10-25,credit,30861.6,0.0,declined
17420,1743,2024-06-08,card,2725.05,27.25,success
17421,1614,2023-07-23,card,1723.72,17.24,success
17422,1904,2024-11-22,card,4396.12,43.96,success
17423,404,2024-08-29,card,100.0,1.0,success
17424,1591,2024-11-09,investment,83696.47,0.0,declined
17425,304,2024-12-07,card,6349.34,95.24,success
17426,1491,2024-12-21,card,553.21,8.3,success
17427,1976,2023-07-29,investment,215740.27,6472.21,success
17428,740,2024-04-17,investment,88950.86,1779.02,success
17429,88,2024-12-30,credit,116576.3,8743.22,success
17430,1034,2024-03-01,card,2142.79,21.43,success
17431,308,2024-11-22,credit,84654.33,4232.72,success
17432,434,2023-06-04,card,4742.39,71.14,success
17433,802,2023-11-14,card,3916.03,58.74,success
17434,164,2023-09-20,card,4391.23,0.0,declined
17435,1263,2024-12-27,credit,77041.25,5778.09,success
17436,1341,2024-05-18,card,100.0,1.5,success
17437,996,2024-12-24,card,4868.76,73.03,success
17438,656,2024-09-01,card,3218.71,32.19,success
17439,1359,2024-03-02,credit,76581.52,3829.08,success
17440,18,2023-06-16,card,2989.13,0.0,declined
17441,1095,2024-12-29,card,4762.7,47.63,success
17442,1199,2024-07-17,card,2533.69,25.34,success
17443,1878,2024-07-11,card,2384.88,23.85,success
17444,1824,2024-12-16,credit,30547.01,1527.35,success
17445,811,2023-10-01,credit,38972.73,1948.64,success
17446,339,2024-01-23,credit,100.0,5.0,success
17447,1960,2023-12-09,credit,88679.29,6650.95,success
17448,248,2024-06-20,card,2636.92,26.37,success
17449,1217,2024-01-23,credit,57889.69,2894.48,success
17450,1443,2024-06-11,card,2706.23,27.06,success
17451,1349,2024-09-15,card,2886.59,28.87,success
17452,306,2024-11-06,card,1388.92,13.89,success
17453,1804,2024-12-19,credit,56027.65,2801.38,success
17454,204,2024-06-25,investment,84969.8,0.0,declined
17455,853,2024-08-06,card,628.53,6.29,success
17456,1147,2024-04-09,credit,41446.4,2072.32,success
17457,1594,2024-10-24,card,1850.47,18.5,success
17458,1875,2024-10-28,investment,68525.86,1370.52,success
17459,447,2024-11-18,card,5247.7,52.48,success
17460,713,2023-10-24,credit,42174.54,2108.73,success
17461,1515,2023-08-23,credit,70747.57,3537.38,success
17462,433,2024-12-04,card,4987.06,74.81,success
17463,1648,2024-11-03,investment,57819.1,1734.57,success
17464,1152,2024-09-25,credit,38839.93,1942.0,success
17465,1572,2024-03-22,card,535.66,5.36,success
17466,1770,2024-08-23,card,3262.57,32.63,success
17467,822,2024-04-22,credit,71819.11,5386.43,success
17468,1071,2024-03-14,credit,77638.06,3881.9,success
17469,505,2024-06-09,credit,30817.38,1540.87,success
17470,115,2024-04-11,card,1972.44,29.59,success
17471,1440,2024-06-11,credit,65136.59,4885.24,success
17472,1791,2024-06-18,credit,38695.77,1934.79,success
17473,995,2024-08-02,card,1005.3,10.05,success
17474,223,2024-12-12,card,2322.5,23.23,success
17475,636,2024-08-05,credit,82183.38,4109.17,success
17476,1973,2024-02-08,card,5361.08,53.61,success
17477,1527,2024-05-18,card,2753.7,27.54,success
17478,672,2024-11-01,card,4558.48,45.58,success
17479,958,2024-09-18,card,570.41,5.7,success
17480,933,2024-11-25,credit,65955.65,3297.78,success
17481,96,2024-05-10,card,2332.61,23.33,success
17482,107,2024-07-27,card,2617.17,26.17,success
17483,632,2024-01-16,credit,75682.02,3784.1,success
17484,1637,2024-06-15,card,2834.18,0.0,declined
17485,1639,2024-12-22,investment,29344.16,586.88,success
17486,1702,2024-08-01,investment,82387.38,1647.75,success
17487,1950,2023-11-07,credit,41915.36,2095.77,success
17488,698,2023-11-14,investment,108361.49,0.0,declined
17489,32,2024-12-21,credit,571.45,28.57,success
17490,1517,2024-09-22,card,2747.63,0.0,declined
17491,66,2024-07-13,card,4538.93,0.0,declined
17492,1203,2024-07-28,card,2645.39,26.45,success
17493,779,2024-11-04,card,1894.26,18.94,success
17494,1467,2024-12-10,investment,146015.02,2920.3,success
17495,916,2024-09-23,card,1290.71,12.91,success
17496,549,2024-12-23,card,4252.17,42.52,success
17497,201,2024-06-06,card,3589.38,35.89,success
17498,1894,2024-08-09,credit,42071.48,2103.57,success
17499,49,2024-11-29,card,3490.91,52.36,success
17500,787,2024-08-08,credit,47521.55,3564.12,success
17501,951,2024-11-20,card,11132.13,166.98,success
17502,1704,2024-04-20,card,100.0,1.0,success
17503,263,2024-11-24,credit,52496.73,2624.84,success
17504,1157,2024-10-16,card,671.93,0.0,declined
17505,1834,2024-06-21,card,2462.52,24.63,success
17506,344,2024-02-22,card,7145.87,71.46,success
17507,1200,2024-07-10,card,2755.02,27.55,success
17508,1415,2023-09-25,card,2019.59,20.2,success
17509,11,2023-11-18,credit,55100.13,2755.01,success
17510,201,2024-08-21,card,2939.32,0.0,declined
17511,945,2024-06-13,card,1863.6,18.64,success
17512,926,2024-03-13,card,2372.93,0.0,declined
17513,1833,2023-12-25,card,2637.88,26.38,success
17514,3,2024-03-05,credit,30350.27,0.0,declined
17515,1238,2024-12-04,credit,37656.94,1882.85,success
17516,808,2024-07-26,card,185.06,1.85,success
17517,1331,2024-11-06,card,2887.87,28.88,success
17518,1568,2024-06-05,card,5614.68,84.22,success
17519,560,2023-07-08,card,4166.31,41.66,success
17520,1351,2024-02-12,card,5964.09,89.46,success
17521,1788,2024-12-24,card,969.11,9.69,success
17522,199,2024-05-18,card,4151.77,41.52,success
17523,1940,2024-03-27,credit,31956.76,1597.84,success
17524,1625,2024-12-06,card,2980.98,0.0,declined
17525,109,2024-09-10,credit,19744.3,987.22,success
17526,1315,2023-07-28,credit,42826.48,2141.32,success
17527,108,2024-09-10,credit,50749.41,2537.47,success
17528,1432,2024-12-02,card,3461.47,0.0,declined
17529,552,2024-06-30,investment,52602.07,1052.04,success
17530,973,2023-07-25,card,1161.37,11.61,success
17531,52,2024-09-18,credit,34077.94,1703.9,success
17532,112,2024-09-19,credit,16787.64,0.0,declined
17533,295,2024-08-03,card,3835.44,38.35,success
17534,1604,2024-11-19,card,2413.58,24.14,success
17535,1213,2024-11-27,card,2492.14,24.92,success
17536,1868,2024-12-29,card,4202.68,63.04,success
17537,1745,2024-09-28,credit,23317.14,1165.86,success
17538,65,2024-12-24,investment,40915.79,818.32,success
17539,574,2024-01-17,card,7515.61,75.16,success
17540,465,2024-05-30,card,2742.05,27.42,success
17541,258,2024-11-14,card,4264.15,42.64,success
17542,1670,2024-09-18,investment,107381.35,2147.63,success
17543,1004,2024-12-14,investment,119569.53,2391.39,success
17544,634,2024-11-28,card,1344.76,13.45,success
17545,1355,2024-09-21,card,100.0,1.5,success
17546,1525,2024-11-19,card,4201.49,42.01,success
17547,1707,2024-11-14,credit,45959.85,2297.99,success
17548,210,2024-11-12,card,5627.23,84.41,success
17549,1832,2024-02-29,credit,71997.74,3599.89,success
17550,89,2024-12-30,card,3409.34,34.09,success
17551,1703,2024-10-31,card,100.0,1.0,success
17552,28,2024-10-17,investment,130012.77,2600.26,success
17553,238,2024-07-02,credit,44607.15,3345.54,success
17554,336,2024-07-27,credit,51100.24,0.0,declined
17555,63,2024-07-12,card,1926.33,19.26,success
17556,1984,2024-07-05,card,3206.3,32.06,success
17557,1791,2024-07-12,card,5076.46,50.76,success
17558,1932,2024-05-11,card,2431.35,24.31,success
17559,1577,2024-07-30,investment,98476.32,0.0,declined
17560,500,2024-04-14,credit,81495.2,4074.76,success
17561,1565,2024-03-07,card,3525.5,35.26,success
17562,791,2024-11-03,card,1241.61,12.42,success
17563,1493,2024-05-20,card,3963.23,39.63,success
17564,592,2024-10-21,card,3839.16,38.39,success
17565,1075,2024-09-01,card,1771.5,26.57,success
17566,1136,2024-07-10,credit,24221.09,1211.05,success
17567,1897,2024-01-06,card,2587.5,25.88,success
17568,301,2024-12-30,credit,65403.39,3270.17,success
17569,1114,2024-11-06,card,1873.11,18.73,success
17570,229,2024-03-29,card,5887.14,58.87,success
17571,150,2024-10-17,card,3413.93,34.14,success
17572,1779,2024-12-30,card,3934.29,39.34,success
17573,1162,2024-08-14,card,4516.35,45.16,success
17574,1159,2024-09-18,card,5446.01,81.69,success
17575,1481,2024-11-30,card,3073.21,0.0,declined
17576,1625,2024-11-10,card,1716.2,17.16,success
17577,1518,2024-06-19,investment,33950.72,0.0,declined
17578,527,2024-11-03,credit,73337.92,3666.9,success
17579,333,2024-12-06,card,3588.19,0.0,declined
17580,1386,2023-09-07,card,3174.16,31.74,success
17581,174,2024-07-26,card,6732.4,67.32,success
17582,1626,2024-05-11,card,1991.86,19.92,success
17583,1237,2024-12-17,card,1235.87,12.36,success
17584,1367,2024-09-22,investment,117567.63,3527.03,success
17585,61,2024-09-02,card,4147.39,41.47,success
17586,1900,2024-12-10,card,1764.94,0.0,declined
17587,1756,2024-10-06,card,400.65,4.01,success
17588,1085,2024-09-18,card,4466.8,44.67,success
17589,819,2023-08-23,card,3309.36,33.09,success
17590,1702,2024-12-17,card,2471.94,24.72,success
17591,524,2024-07-11,card,6569.54,98.54,success
17592,216,2024-10-26,card,4369.77,65.55,success
17593,1613,2024-03-17,card,2458.41,24.58,success
17594,1768,2024-06-28,investment,82470.66,1649.41,success
17595,624,2024-04-01,investment,65460.91,1309.22,success
17596,578,2023-12-13,investment,63036.08,0.0,declined
17597,694,2024-05-18,card,5590.09,55.9,success
17598,423,2024-02-07,credit,90743.02,6805.73,success
17599,716,2024-01-20,card,2142.66,21.43,success
17600,1447,2024-11-25,card,4317.26,0.0,declined
17601,1395,2024-03-31,card,2816.48,28.16,success
17602,1230,2024-04-25,card,2650.92,39.76,success
17603,1310,2024-02-24,card,2820.27,28.2,success
17604,1129,2024-12-11,investment,88249.9,1765.0,success
17605,754,2024-08-14,card,7249.31,108.74,success
17606,747,2024-11-19,credit,19101.21,955.06,success
17607,688,2023-06-18,card,6525.23,97.88,success
17608,723,2024-07-24,card,3175.08,31.75,success
17609,1567,2024-12-07,card,3904.56,39.05,success
17610,747,2024-12-24,investment,95917.93,1918.36,success
17611,242,2024-06-05,card,7791.92,116.88,success
17612,1515,2024-04-30,card,3619.33,36.19,success
17613,665,2023-08-23,credit,64941.22,0.0,declined
17614,708,2024-04-08,card,5208.31,78.12,success
17615,1522,2024-09-11,credit,41776.21,0.0,declined
17616,435,2024-09-06,card,3243.38,32.43,success
17617,781,2024-04-28,credit,17685.3,884.26,success
17618,484,2023-11-14,credit,65725.35,3286.27,success
17619,1471,2024-08-06,card,1012.51,10.13,success
17620,384,2024-12-21,card,1626.28,24.39,success
17621,1534,2024-11-20,investment,75827.67,1516.55,success
17622,170,2024-06-04,credit,20135.25,1006.76,success
17623,1021,2024-08-25,investment,82571.08,1651.42,success
17624,950,2024-12-24,investment,75834.22,0.0,declined
17625,869,2024-10-16,investment,133416.04,4002.48,success
17626,323,2024-03-02,card,3692.34,55.39,success
17627,848,2024-12-30,card,1816.27,0.0,declined
17628,1498,2024-02-13,card,3732.33,37.32,success
17629,1256,2024-12-11,investment,73788.0,0.0,declined
17630,696,2024-09-17,card,1918.98,19.19,success
17631,359,2024-10-29,card,3634.08,36.34,success
17632,1299,2024-07-10,card,3311.63,33.12,success
17633,1966,2024-04-23,credit,72221.49,5416.61,success
17634,1935,2024-04-22,credit,70876.62,3543.83,success
17635,32,2024-10-28,credit,67435.28,3371.76,success
17636,177,2024-07-12,card,5213.73,0.0,declined
17637,917,2024-12-29,credit,81789.11,4089.46,success
17638,65,2024-04-17,card,2456.27,24.56,success
17639,1734,2024-03-12,card,3489.19,34.89,success
17640,27,2024-10-15,card,4891.04,48.91,success
17641,1687,2023-05-28,card,653.93,6.54,success
17642,1839,2024-04-25,card,3992.75,39.93,success
17643,1503,2024-11-28,investment,94251.2,1885.02,success
17644,268,2024-12-04,card,3262.57,0.0,declined
17645,597,2024-11-04,card,3149.19,31.49,success
17646,1012,2023-06-12,credit,94360.99,7077.07,success
17647,66,2023-04-25,credit,70924.8,3546.24,success
17648,133,2024-11-24,credit,77670.14,5825.26,success
17649,1929,2024-06-18,card,2239.55,22.4,success
17650,916,2024-09-12,card,5381.12,0.0,declined
17651,1390,2024-07-25,card,2961.66,29.62,success
17652,82,2024-06-16,card,3010.33,0.0,declined
17653,1917,2024-09-22,credit,65458.15,3272.91,success
17654,1855,2024-11-20,card,2894.84,28.95,success
17655,982,2024-11-07,card,1645.75,16.46,success
17656,1352,2024-02-29,card,1172.21,0.0,declined
17657,1122,2023-06-09,card,2060.75,30.91,success
17658,585,2023-10-06,credit,29289.28,1464.46,success
17659,327,2024-07-28,credit,36330.84,1816.54,success
17660,542,2024-12-26,credit,51884.56,2594.23,success
17661,1149,2024-11-03,card,2815.34,28.15,success
17662,210,2023-08-16,card,5410.77,81.16,success
17663,1808,2023-12-12,investment,81629.28,0.0,declined
17664,1749,2024-08-09,card,1552.73,15.53,success
17665,133,2023-09-01,card,5308.19,79.62,success
17666,1527,2024-09-12,card,2850.56,28.51,success
17667,157,2023-12-26,card,4173.7,41.74,success
17668,1583,2024-12-18,card,3171.25,0.0,declined
17669,1893,2024-08-01,credit,22120.04,0.0,declined
17670,875,2024-06-02,card,3553.66,35.54,success
17671,382,2024-01-04,investment,89710.96,1794.22,success
17672,1046,2023-12-03,card,3883.3,38.83,success
17673,974,2024-12-28,card,2212.15,0.0,declined
17674,1977,2023-10-04,card,1636.37,0.0,declined
17675,595,2024-07-13,credit,44861.95,2243.1,success
17676,1443,2024-04-28,investment,32539.19,650.78,success
17677,472,2023-09-12,card,1830.15,18.3,success
17678,234,2024-01-21,card,2951.09,44.27,success
17679,572,2024-06-15,credit,91911.9,4595.6,success
17680,1478,2024-12-03,investment,54780.15,1095.6,success
17681,1724,2024-10-03,credit,8769.2,438.46,success
17682,1594,2024-12-17,credit,58552.85,2927.64,success
17683,771,2024-09-15,investment,54192.99,1083.86,success
17684,1186,2024-12-18,card,446.6,4.47,success
17685,301,2024-12-14,credit,52332.94,2616.65,success
17686,306,2024-11-07,investment,78198.35,1563.97,success
17687,2,2024-03-27,card,2154.5,0.0,declined
17688,271,2024-01-02,card,2657.66,0.0,declined
17689,421,2024-01-15,credit,102439.22,7682.94,success
17690,1167,2024-12-17,credit,63997.17,3199.86,success
17691,700,2024-12-17,card,2504.18,25.04,success
17692,864,2024-11-04,credit,65371.37,3268.57,success
17693,1877,2023-08-22,card,4127.97,41.28,success
17694,960,2024-06-14,card,2560.51,0.0,declined
17695,994,2023-05-28,card,3217.9,48.27,success
17696,1760,2023-11-09,card,4041.34,60.62,success
17697,1010,2024-11-09,card,1845.96,0.0,declined
17698,879,2024-11-27,card,3413.22,0.0,declined
17699,692,2024-11-08,credit,58651.92,2932.6,success
17700,1559,2024-12-29,investment,81559.87,1631.2,success
17701,867,2024-12-28,card,2898.22,28.98,success
17702,1061,2024-11-27,card,3328.41,33.28,success
17703,107,2024-08-22,card,3826.56,38.27,success
17704,1321,2024-10-10,card,2444.09,24.44,success
17705,1765,2024-09-14,card,2883.79,43.26,success
